bonus|defPlayer1|defPlayersOnCourt|defTeam|gameEvent|gameId|gameType|isCharge|isPutback|neutralFloor|offPlayer1|offPlayer2|offPlayersOnCourt|offTeam|segment|shotType|shotValue|team0|team1|turnoverType|valueToAdd|violationType|x|y
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||false|false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||AT_RIM|2|1610612761|1610612745||||-3|23
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MADE|1|time||false|false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||AT_RIM|2|1610612761|1610612745||2||-3|23
||1628021,1629645,1630227,1630224,1630528|1610612745|TURNOVER|1|time|||false|1629004||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745|KICKED_BALL|1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_ATTEMPT|1|time||false|false|1630227||1628021,1629645,1630227,1630224,1630528|1610612745||ARC_3|3|1610612761|1610612745||||-186|210
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_MISS|1|time|||false|1630227||1628021,1629645,1630227,1630224,1630528|1610612745||ARC_3|3|1610612761|1610612745||||-186|210
|1630551|1627783,1629018,1630551,1629004,1630625|1610612761|DEFENSIVE_REBOUND|1|time|||false|||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745||1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|OFFENSIVE_FOUL|1|time|false||false|1627783||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745|||||
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||false|false|1629645||1628021,1629645,1630227,1630224,1630528|1610612745||LONG_MID_RANGE|2|1610612761|1610612745||||107|-13
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MISS|1|time|||false|1629645||1628021,1629645,1630227,1630224,1630528|1610612745||LONG_MID_RANGE|2|1610612761|1610612745||||107|-13
||1627783,1629018,1630551,1629004,1630625|1610612761|OFFENSIVE_REBOUND|1|time|||false|||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745||1|||
|1630625|1627783,1629018,1630551,1629004,1630625|1610612761|NON_SHOOTING_DEFENSIVE_FOUL|1|time|||false|1630227||1628021,1629645,1630227,1630224,1630528|1610612745|2|||1610612761|1610612745|||||
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||false|false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||LONG_MID_RANGE|2|1610612761|1610612745||||121|200
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MISS|1|time|||false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||LONG_MID_RANGE|2|1610612761|1610612745||||121|200
|1630625|1627783,1629018,1630551,1629004,1630625|1610612761|DEFENSIVE_REBOUND|1|time|||false|||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745||1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|3FG_ATTEMPT|1|time||false|false|1627783||1627783,1629018,1630551,1629004,1630625|1610612761||ARC_3|3|1610612761|1610612745||||113|216
||1628021,1629645,1630227,1630224,1630528|1610612745|3FG_MISS|1|time|||false|1627783||1627783,1629018,1630551,1629004,1630625|1610612761||ARC_3|3|1610612761|1610612745||||113|216
||1628021,1629645,1630227,1630224,1630528|1610612745|DEFENSIVE_REBOUND|1|time|||false|||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745||1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||false|false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||SHORT_MID_RANGE|2|1610612761|1610612745||||-104|40
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MISS|1|time|||false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||SHORT_MID_RANGE|2|1610612761|1610612745||||-104|40
||1627783,1629018,1630551,1629004,1630625|1610612761|OFFENSIVE_REBOUND|1|time|||false|||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745||1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||false|false|1630227||1628021,1629645,1630227,1630224,1630528|1610612745||SHORT_MID_RANGE|2|1610612761|1610612745||||44|39
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MISS|1|time|||false|1630227||1628021,1629645,1630227,1630224,1630528|1610612745||SHORT_MID_RANGE|2|1610612761|1610612745||||44|39
|1629004|1627783,1629018,1630551,1629004,1630625|1610612761|DEFENSIVE_REBOUND|1|time|||false|||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745||1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_ATTEMPT|1|time||false|false|1629018||1627783,1629018,1630551,1629004,1630625|1610612761||LONG_MID_RANGE|2|1610612761|1610612745||||-48|37
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_MISS|1|time|||false|1629018||1627783,1629018,1630551,1629004,1630625|1610612761||LONG_MID_RANGE|2|1610612761|1610612745||||-48|37
||1628021,1629645,1630227,1630224,1630528|1610612745|OFFENSIVE_REBOUND|1|time|||false|||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745||1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|3FG_ATTEMPT|1|time||false|false|1629004||1627783,1629018,1630551,1629004,1630625|1610612761||ARC_3|3|1610612761|1610612745||||187|209
||1628021,1629645,1630227,1630224,1630528|1610612745|3FG_MISS|1|time|||false|1629004||1627783,1629018,1630551,1629004,1630625|1610612761||ARC_3|3|1610612761|1610612745||||187|209
||1628021,1629645,1630227,1630224,1630528|1610612745|OFFENSIVE_REBOUND|1|time|||false|||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745||1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|3FG_ATTEMPT|1|time||false|false|1630625||1627783,1629018,1630551,1629004,1630625|1610612761||CORNER_3|3|1610612761|1610612745||||234|79
||1628021,1629645,1630227,1630224,1630528|1610612745|3FG_MISS|1|time|||false|1630625||1627783,1629018,1630551,1629004,1630625|1610612761||CORNER_3|3|1610612761|1610612745||||234|79
||1628021,1629645,1630227,1630224,1630528|1610612745|DEFENSIVE_REBOUND|1|time|||false|||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745||1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||false|false|1630224||1628021,1629645,1630227,1630224,1630528|1610612745||LONG_MID_RANGE|2|1610612761|1610612745||||76|180
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MADE|1|time||false|false|1630224|1628021|1628021,1629645,1630227,1630224,1630528|1610612745||LONG_MID_RANGE|2|1610612761|1610612745||2||76|180
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_ATTEMPT|1|time||false|false|1629018||1627783,1629018,1630551,1629004,1630625|1610612761||AT_RIM|2|1610612761|1610612745||||-26|10
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_MADE|1|time||false|false|1629018|1630625|1627783,1629018,1630551,1629004,1630625|1610612761||AT_RIM|2|1610612761|1610612745||2||-26|10
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_ATTEMPT|1|time||false|false|1630224||1628021,1629645,1630227,1630224,1630528|1610612745||CORNER_3|3|1610612761|1610612745||||-237|23
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_MISS|1|time|||false|1630224||1628021,1629645,1630227,1630224,1630528|1610612745||CORNER_3|3|1610612761|1610612745||||-237|23
||1627783,1629018,1630551,1629004,1630625|1610612761|OFFENSIVE_REBOUND|1|time|||false|||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745||1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|TURNOVER|1|time|||false|1630224||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745|TRAVEL|1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_ATTEMPT|1|time||false|false|1629004||1627783,1629018,1630551,1629004,1630625|1610612761||AT_RIM|2|1610612761|1610612745||||-27|8
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_MISS|1|time|||false|1629004||1627783,1629018,1630551,1629004,1630625|1610612761||AT_RIM|2|1610612761|1610612745||||-27|8
|1628021|1628021,1629645,1630227,1630224,1630528|1610612745|DEFENSIVE_REBOUND|1|time|||false|||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745||1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||false|false|1630528||1628021,1629645,1630227,1630224,1630528|1610612745||LONG_MID_RANGE|2|1610612761|1610612745||||214|78
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MADE|1|time||false|false|1630528|1628021|1628021,1629645,1630227,1630224,1630528|1610612745||LONG_MID_RANGE|2|1610612761|1610612745||2||214|78
||1628021,1629645,1630227,1630224,1630528|1610612745|3FG_ATTEMPT|1|time||false|false|1630551||1627783,1629018,1630551,1629004,1630625|1610612761||ARC_3|3|1610612761|1610612745||||196|214
||1628021,1629645,1630227,1630224,1630528|1610612745|3FG_MISS|1|time|||false|1630551||1627783,1629018,1630551,1629004,1630625|1610612761||ARC_3|3|1610612761|1610612745||||196|214
||1628021,1629645,1630227,1630224,1630528|1610612745|OFFENSIVE_REBOUND|1|time|||false|||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745||1|||
|1630224|1628021,1629645,1630227,1630224,1630528|1610612745|STEAL|1|time|||false|1630625||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745|LOST_BALL|1|||
|1630551|1627783,1629018,1630551,1629004,1630625|1610612761|NON_SHOOTING_DEFENSIVE_FOUL|1|time|||false|1630224||1628021,1629645,1630227,1630224,1630528|1610612745|2|||1610612761|1610612745|||||
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||false|false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||SHORT_MID_RANGE|2|1610612761|1610612745||||49|13
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MISS|1|time|||false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||SHORT_MID_RANGE|2|1610612761|1610612745||||49|13
||1627783,1629018,1630551,1629004,1630625|1610612761|OFFENSIVE_REBOUND|1|time|||false|||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745||1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_ATTEMPT|1|time||false|false|1630224||1628021,1629645,1630227,1630224,1630528|1610612745||ARC_3|3|1610612761|1610612745||||-163|257
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_MADE|1|time||false|false|1630224|1630528|1628021,1629645,1630227,1630224,1630528|1610612745||ARC_3|3|1610612761|1610612745||3||-163|257
|1630227|1628021,1629645,1630227,1630224,1630528|1610612745|STEAL|1|time|||false|1629004||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745|BAD_PASS|1|||
|1629004|1627783,1629018,1630551,1629004,1630625|1610612761|NON_SHOOTING_DEFENSIVE_FOUL|1|time|||false|1630224||1628021,1629645,1630227,1630224,1630528|1610612745|2|||1610612761|1610612745|||||
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||false|false|1629645||1628021,1629645,1630227,1630224,1630528|1610612745||AT_RIM|2|1610612761|1610612745||||-21|25
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MADE|1|time||false|false|1629645||1628021,1629645,1630227,1630224,1630528|1610612745||AT_RIM|2|1610612761|1610612745||2||-21|25
||1628021,1629645,1630227,1630224,1630528|1610612745|3FG_ATTEMPT|1|time||false|false|1629004||1627783,1629018,1630551,1629004,1630625|1610612761||ARC_3|3|1610612761|1610612745||||19|159
||1628021,1629645,1630227,1630224,1630528|1610612745|3FG_MADE|1|time||false|false|1629004|1630625|1627783,1629018,1630551,1629004,1630625|1610612761||ARC_3|3|1610612761|1610612745||3||19|159
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||false|false|1630528||1628021,1629645,1630227,1630224,1630528|1610612745||AT_RIM|2|1610612761|1610612745||||-5|8
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MADE|1|time||false|false|1630528||1628021,1629645,1630227,1630224,1630528|1610612745||AT_RIM|2|1610612761|1610612745||2||-5|8
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_ATTEMPT|1|time||false|false|1629018||1627783,1629018,1630551,1629004,1630625|1610612761||AT_RIM|2|1610612761|1610612745||||0|11
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_MISS|1|time|||false|1629018||1627783,1629018,1630551,1629004,1630625|1610612761||AT_RIM|2|1610612761|1610612745||||0|11
|1630224|1628021,1629645,1630227,1630224,1630528|1610612745|2FG_BLOCK|1|time|||false|1629018||1627783,1629018,1630551,1629004,1630625|1610612761|||2|1610612761|1610612745||1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|OFFENSIVE_REBOUND|1|time|||false|||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745||1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|TURNOVER|1|time|||false|1629018||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745|THREE_SECONDS_VIOLATION|1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||true|false|1629645||1628021,1629645,1630227,1630224,1630528|1610612745||AT_RIM|2|1610612761|1610612745||||6|14
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MADE|1|time||true|false|1629645||1628021,1629645,1630227,1630224,1630528|1610612745||AT_RIM|2|1610612761|1610612745||2||6|14
||1628021,1629645,1630227,1630224,1630528|1610612745|3FG_ATTEMPT|1|time||false|false|1630551||1627783,1629018,1630551,1629004,1630625|1610612761||CORNER_3|3|1610612761|1610612745||||226|28
||1628021,1629645,1630227,1630224,1630528|1610612745|3FG_MISS|1|time|||false|1630551||1627783,1629018,1630551,1629004,1630625|1610612761||CORNER_3|3|1610612761|1610612745||||226|28
||1628021,1629645,1630227,1630224,1630528|1610612745|DEFENSIVE_REBOUND|1|time|||false|||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745||1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||false|false|1630227||1628021,1629645,1630227,1630224,1630528|1610612745||SHORT_MID_RANGE|2|1610612761|1610612745||||19|40
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MISS|1|time|||false|1630227||1628021,1629645,1630227,1630224,1630528|1610612745||SHORT_MID_RANGE|2|1610612761|1610612745||||19|40
||1627783,1629018,1630551,1629004,1630625|1610612761|OFFENSIVE_REBOUND|1|time|||false|||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745||1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||false|false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||SHORT_MID_RANGE|2|1610612761|1610612745||||-5|25
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MISS|1|time|||false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||SHORT_MID_RANGE|2|1610612761|1610612745||||-5|25
|1630551|1627783,1629018,1630551,1629004,1630625|1610612761|2FG_BLOCK|1|time|||false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745|||2|1610612761|1610612745||1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|OFFENSIVE_REBOUND|1|time|||false|||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745||1|||
|1627783|1627783,1629018,1630551,1629004,1630625|1610612761|STEAL|1|time|||false|1630224||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745|BAD_PASS|1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_ATTEMPT|1|time||false|false|1629004||1627783,1629018,1630551,1629004,1630625|1610612761||LONG_MID_RANGE|2|1610612761|1610612745||||47|206
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_MADE|1|time||false|false|1629004|1630625|1627783,1629018,1630551,1629004,1630625|1610612761||LONG_MID_RANGE|2|1610612761|1610612745||2||47|206
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_ATTEMPT|1|time||false|false|1630224||1628021,1629645,1630227,1630224,1630528|1610612745||ARC_3|3|1610612761|1610612745||||35|260
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_MADE|1|time||false|false|1630224|1630528|1628021,1629645,1630227,1630224,1630528|1610612745||ARC_3|3|1610612761|1610612745||3||35|260
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_ATTEMPT|1|time||false|false|1630625||1627783,1629018,1630551,1629004,1630625|1610612761||AT_RIM|2|1610612761|1610612745||||0|13
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_MADE|1|time||false|false|1630625|1630551|1627783,1629018,1630551,1629004,1630625|1610612761||AT_RIM|2|1610612761|1610612745||2||0|13
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||false|false|1629645||1628021,1629645,1630227,1630224,1630528|1610612745||AT_RIM|2|1610612761|1610612745||||-4|16
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MADE|1|time||false|false|1629645||1628021,1629645,1630227,1630224,1630528|1610612745||AT_RIM|2|1610612761|1610612745||2||-4|16
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_ATTEMPT|1|time||false|false|1627783||1627783,1629018,1630551,1629004,1630625|1610612761||AT_RIM|2|1610612761|1610612745||||-5|2
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_MADE|1|time||false|false|1627783||1627783,1629018,1630551,1629004,1630625|1610612761||AT_RIM|2|1610612761|1610612745||2||-5|2
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||false|false|1630227||1628021,1629645,1630227,1630224,1630528|1610612745||AT_RIM|2|1610612761|1610612745||||0|-1
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MISS|1|time|||false|1630227||1628021,1629645,1630227,1630224,1630528|1610612745||AT_RIM|2|1610612761|1610612745||||0|-1
|1630625|1627783,1629018,1630551,1629004,1630625|1610612761|DEFENSIVE_REBOUND|1|time|||false|||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745||1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|TURNOVER|1|time|||false|1630551||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745|LANE_VIOLATION|1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||false|false|1630227||1628021,1629645,1630227,1630224,1630528|1610612745||SHORT_MID_RANGE|2|1610612761|1610612745||||-59|95
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MADE|1|time||false|false|1630227||1628021,1629645,1630227,1630224,1630528|1610612745||SHORT_MID_RANGE|2|1610612761|1610612745||2||-59|95
|1630227|1628021,1629645,1630227,1630224,1630528|1610612745|NON_SHOOTING_DEFENSIVE_FOUL|1|time|||false|1630625||1627783,1629018,1630551,1629004,1630625|1610612761|2|||1610612761|1610612745|||||
||1628021,1629645,1630227,1630224,1630528|1610612745|TURNOVER|1|time|||false|1627783||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745|LOST_BALL|1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_ATTEMPT|1|time||false|false|1630528||1628021,1629645,1630227,1630224,1630528|1610612745||ARC_3|3|1610612761|1610612745||||127|247
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_MADE|1|time||false|false|1630528|1628021|1628021,1629645,1630227,1630224,1630528|1610612745||ARC_3|3|1610612761|1610612745||3||127|247
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_ATTEMPT|1|time||false|false|1629004||1627783,1629018,1630551,1629004,1630625|1610612761||SHORT_MID_RANGE|2|1610612761|1610612745||||28|113
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_MISS|1|time|||false|1629004||1627783,1629018,1630551,1629004,1630625|1610612761||SHORT_MID_RANGE|2|1610612761|1610612745||||28|113
||1628021,1629645,1630227,1630224,1630528|1610612745|DEFENSIVE_REBOUND|1|time|||false|||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745||1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_ATTEMPT|1|time||false|false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||ARC_3|3|1610612761|1610612745||||181|238
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_MISS|1|time|||false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||ARC_3|3|1610612761|1610612745||||181|238
||1627783,1629018,1630551,1629004,1630625|1610612761|OFFENSIVE_REBOUND|1|time|||false|||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745||1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_ATTEMPT|1|time||false|false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||CORNER_3|3|1610612761|1610612745||||-229|-8
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_MISS|1|time|||false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||CORNER_3|3|1610612761|1610612745||||-229|-8
||1627783,1629018,1630551,1629004,1630625|1610612761|DEFENSIVE_REBOUND|1|time|||false|||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745||1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|VIOLATION|1|time|||false|||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745|||LANE_VIOLATION||
||1627783,1629018,1630551,1629004,1630625|1610612761|TURNOVER|1|time|||false|1630224||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745|LOST_BALL|1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_ATTEMPT|1|time||false|false|1627783||1627783,1629018,1630551,1629004,1630625|1610612761||LONG_MID_RANGE|2|1610612761|1610612745||||-41|147
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_MISS|1|time|||false|1627783||1627783,1629018,1630551,1629004,1630625|1610612761||LONG_MID_RANGE|2|1610612761|1610612745||||-41|147
|1629645|1628021,1629645,1630227,1630224,1630528|1610612745|DEFENSIVE_REBOUND|1|time|||false|||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745||1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||false|false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||AT_RIM|2|1610612761|1610612745||||8|1
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MISS|1|time|||false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||AT_RIM|2|1610612761|1610612745||||8|1
||1627783,1629018,1630551,1629004,1630625|1610612761|DEFENSIVE_REBOUND|1|time|||false|||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745||1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|TURNOVER|1|time|||false|1630625||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745|OFFENSIVE_GOALTENDING|1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_ATTEMPT|1|time||false|false|1630224||1628021,1629645,1630227,1630224,1630528|1610612745||CORNER_3|3|1610612761|1610612745||||230|36
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_MADE|1|time||false|false|1630224|1629645|1628021,1629645,1630227,1630224,1630528|1610612745||CORNER_3|3|1610612761|1610612745||3||230|36
||1628021,1629645,1630227,1630224,1630528|1610612745|3FG_ATTEMPT|1|time||false|false|1629004||1627783,1629018,1630551,1629004,1630625|1610612761||ARC_3|3|1610612761|1610612745||||202|142
||1628021,1629645,1630227,1630224,1630528|1610612745|3FG_MISS|1|time|||false|1629004||1627783,1629018,1630551,1629004,1630625|1610612761||ARC_3|3|1610612761|1610612745||||202|142
||1628021,1629645,1630227,1630224,1630528|1610612745|OFFENSIVE_REBOUND|1|time|||false|||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745||1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|TURNOVER|1|time|||false|1629004||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745|LANE_VIOLATION|1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|SEGMENT_END|1|time|||false|||1627783,1629018,1630551,1629004,1630625|1610612761|4|||1610612761|1610612745|||||
||1627783,1629018,1630551,1629004,1630625|1610612761|SEGMENT_START|1|time|||false|||1628021,1629645,1630227,1630224,1630528|1610612745|4|||1610612761|1610612745|||||
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_ATTEMPT|1|time||false|false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||CORNER_3|3|1610612761|1610612745||||237|6
||1627783,1629018,1630551,1629004,1630625|1610612761|3FG_MISS|1|time|||false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||CORNER_3|3|1610612761|1610612745||||237|6
|1629004|1627783,1629018,1630551,1629004,1630625|1610612761|DEFENSIVE_REBOUND|1|time|||false|||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745||1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_ATTEMPT|1|time||false|false|1630625||1627783,1629018,1630551,1629004,1630625|1610612761||AT_RIM|2|1610612761|1610612745||||0|22
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_MISS|1|time|||false|1630625||1627783,1629018,1630551,1629004,1630625|1610612761||AT_RIM|2|1610612761|1610612745||||0|22
||1628021,1629645,1630227,1630224,1630528|1610612745|DEFENSIVE_REBOUND|1|time|||false|||1627783,1629018,1630551,1629004,1630625|1610612761||||1610612761|1610612745||1|||
||1627783,1629018,1630551,1629004,1630625|1610612761|TURNOVER|1|time|||false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||||1610612761|1610612745|LOST_BALL_OUT_OF_BOUNDS|1|||
||1628021,1629645,1630227,1630224,1630528|1610612745|3FG_ATTEMPT|1|time||false|false|1627783||1627783,1629018,1630551,1629004,1630625|1610612761||ARC_3|3|1610612761|1610612745||||57|143
||1628021,1629645,1630227,1630224,1630528|1610612745|3FG_MADE|1|time||false|false|1627783|1629018|1627783,1629018,1630551,1629004,1630625|1610612761||ARC_3|3|1610612761|1610612745||3||57|143
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||false|false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||SHORT_MID_RANGE|2|1610612761|1610612745||||41|14
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MADE|1|time||false|false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||SHORT_MID_RANGE|2|1610612761|1610612745||2||41|14
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_ATTEMPT|1|time||false|false|1630551||1627783,1629018,1630551,1629004,1630625|1610612761||LONG_MID_RANGE|2|1610612761|1610612745||||-147|162
||1628021,1629645,1630227,1630224,1630528|1610612745|2FG_MADE|1|time||false|false|1630551||1627783,1629018,1630551,1629004,1630625|1610612761||LONG_MID_RANGE|2|1610612761|1610612745||2||-147|162
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_ATTEMPT|1|time||false|false|1628021||1628021,1629645,1630227,1630224,1630528|1610612745||LONG_MID_RANGE|2|1610612761|1610612745||||-112|172
||1627783,1629018,1630551,1629004,1630625|1610612761|2FG_MADE|1|time||false|false|1628021|1629645|1628021,1629645,1630227,1630224,1630528|1610612745||LONG_MID_RANGE|2|1610612761|1610612745||2||-112|172
